ResponseId;AnswerId;ModuleId;Value;DateTime
9723;50;5;7;29.09.2017 16:02
9724;51;5;7;29.09.2017 16:02
9725;52;5;8;29.09.2017 16:02
9726;2;5;1;29.09.2017 16:02
9727;5;5;1;29.09.2017 16:02
9728;8;5;1;29.09.2017 16:02
9729;11;5;1;29.09.2017 16:02
9730;15;5;1;29.09.2017 16:02
9731;19;5;1;29.09.2017 16:02
9732;23;5;1;29.09.2017 16:02
9733;26;5;1;29.09.2017 16:02
9734;31;5;1;29.09.2017 16:02
9735;35;5;1;29.09.2017 16:02
9736;39;5;1;29.09.2017 16:02
9737;43;5;1;29.09.2017 16:02
9738;48;5;1;29.09.2017 16:02
9739;50;5;8;29.09.2017 16:02
9740;51;5;8;29.09.2017 16:02
9741;52;5;9;29.09.2017 16:02
9742;1;5;1;29.09.2017 16:03
9743;4;5;1;29.09.2017 16:03
9744;7;5;1;29.09.2017 16:03
9745;11;5;1;29.09.2017 16:03
9746;14;5;1;29.09.2017 16:03
9747;18;5;1;29.09.2017 16:03
9748;23;5;1;29.09.2017 16:03
9749;27;5;1;29.09.2017 16:03
9750;30;5;1;29.09.2017 16:03
9751;35;5;1;29.09.2017 16:03
9752;39;5;1;29.09.2017 16:03
9753;42;5;1;29.09.2017 16:03
9754;46;5;1;29.09.2017 16:03
9755;50;5;9;29.09.2017 16:03
9756;51;5;9;29.09.2017 16:03
9757;52;5;9;29.09.2017 16:03
9758;1;2;1;13.10.2017 12:39
9759;4;2;1;13.10.2017 12:39
9760;7;2;1;13.10.2017 12:39
9761;10;2;1;13.10.2017 12:39
9762;13;2;1;13.10.2017 12:39
9763;19;2;1;13.10.2017 12:39
9764;23;2;1;13.10.2017 12:39
9765;27;2;1;13.10.2017 12:39
9766;32;2;1;13.10.2017 12:39
9767;34;2;1;13.10.2017 12:39
9768;39;2;1;13.10.2017 12:39
9769;42;2;1;13.10.2017 12:39
9770;46;2;1;13.10.2017 12:39
9771;50;2;1;13.10.2017 12:39
9772;51;2;10;13.10.2017 12:39
9773;52;2;10;13.10.2017 12:39
9774;1;2;1;13.10.2017 16:06
9775;4;2;1;13.10.2017 16:06
9776;9;2;1;13.10.2017 16:06
9777;11;2;1;13.10.2017 16:06
9778;13;2;1;13.10.2017 16:06
9779;18;2;1;13.10.2017 16:06
9780;23;2;1;13.10.2017 16:06
9781;27;2;1;13.10.2017 16:06
9782;31;2;1;13.10.2017 16:06
9783;34;2;1;13.10.2017 16:06
9784;38;2;1;13.10.2017 16:06
9785;42;2;1;13.10.2017 16:06
9786;46;2;1;13.10.2017 16:06
9787;50;2;1;13.10.2017 16:06
9788;51;2;8;13.10.2017 16:06
9789;52;2;8;13.10.2017 16:06
9790;1;2;1;13.10.2017 16:14
9791;4;2;1;13.10.2017 16:14
9792;7;2;1;13.10.2017 16:14
9793;11;2;1;13.10.2017 16:14
9794;14;2;1;13.10.2017 16:14
9795;18;2;1;13.10.2017 16:14
9796;23;2;1;13.10.2017 16:14
9797;27;2;1;13.10.2017 16:14
9798;31;2;1;13.10.2017 16:14
9799;34;2;1;13.10.2017 16:14
9800;39;2;1;13.10.2017 16:14
9801;42;2;1;13.10.2017 16:14
9802;46;2;1;13.10.2017 16:14
9803;50;2;6;13.10.2017 16:14
9804;51;2;7;13.10.2017 16:14
9805;52;2;7;13.10.2017 16:14
9806;1;2;1;13.10.2017 16:14
9807;4;2;1;13.10.2017 16:14
9808;9;2;1;13.10.2017 16:14
9809;11;2;1;13.10.2017 16:14
9810;13;2;1;13.10.2017 16:14
9811;18;2;1;13.10.2017 16:14
9812;23;2;1;13.10.2017 16:14
9813;27;2;1;13.10.2017 16:14
9814;31;2;1;13.10.2017 16:14
9815;35;2;1;13.10.2017 16:14
9816;38;2;1;13.10.2017 16:14
9817;42;2;1;13.10.2017 16:14
9818;47;2;1;13.10.2017 16:14
9819;50;2;3;13.10.2017 16:14
9820;51;2;7;13.10.2017 16:14
9821;52;2;9;13.10.2017 16:14
9822;1;2;1;13.10.2017 16:14
9823;4;2;1;13.10.2017 16:14
9824;8;2;1;13.10.2017 16:14
9825;11;2;1;13.10.2017 16:14
9826;14;2;1;13.10.2017 16:14
9827;18;2;1;13.10.2017 16:14
9828;22;2;1;13.10.2017 16:14
9829;27;2;1;13.10.2017 16:14
9830;31;2;1;13.10.2017 16:14
9831;35;2;1;13.10.2017 16:14
9832;38;2;1;13.10.2017 16:14
9833;43;2;1;13.10.2017 16:14
9834;46;2;1;13.10.2017 16:14
9835;50;2;1;13.10.2017 16:14
9836;51;2;9;13.10.2017 16:14
9837;52;2;8;13.10.2017 16:14
9838;1;2;1;13.10.2017 16:15
9839;4;2;1;13.10.2017 16:15
9840;7;2;1;13.10.2017 16:15
9841;10;2;1;13.10.2017 16:15
9842;13;2;1;13.10.2017 16:15
9843;18;2;1;13.10.2017 16:15
9844;22;2;1;13.10.2017 16:15
9845;26;2;1;13.10.2017 16:15
9846;30;2;1;13.10.2017 16:15
9847;35;2;1;13.10.2017 16:15
9848;38;2;1;13.10.2017 16:15
9849;42;2;1;13.10.2017 16:15
9850;46;2;1;13.10.2017 16:15
9851;50;2;1;13.10.2017 16:15
9852;51;2;9;13.10.2017 16:15
9853;52;2;10;13.10.2017 16:15
9854;1;2;1;13.10.2017 16:15
9855;4;2;1;13.10.2017 16:15
9856;7;2;1;13.10.2017 16:15
9857;11;2;1;13.10.2017 16:15
9858;14;2;1;13.10.2017 16:15
9859;18;2;1;13.10.2017 16:15
9860;23;2;1;13.10.2017 16:15
9861;27;2;1;13.10.2017 16:15
9862;31;2;1;13.10.2017 16:15
9863;34;2;1;13.10.2017 16:15
9864;39;2;1;13.10.2017 16:15
9865;42;2;1;13.10.2017 16:15
9866;47;2;1;13.10.2017 16:15
9867;50;2;1;13.10.2017 16:15
9868;51;2;8;13.10.2017 16:15
9869;52;2;9;13.10.2017 16:15
9870;1;2;1;13.10.2017 16:16
9871;4;2;1;13.10.2017 16:16
9872;7;2;1;13.10.2017 16:16
9873;10;2;1;13.10.2017 16:16
9874;13;2;1;13.10.2017 16:16
9875;18;2;1;13.10.2017 16:16
9876;23;2;1;13.10.2017 16:16
9877;27;2;1;13.10.2017 16:16
9878;30;2;1;13.10.2017 16:16
9879;34;2;1;13.10.2017 16:16
9880;38;2;1;13.10.2017 16:16
9881;42;2;1;13.10.2017 16:16
9882;46;2;1;13.10.2017 16:16
9883;50;2;5;13.10.2017 16:16
9884;51;2;9;13.10.2017 16:16
9885;52;2;10;13.10.2017 16:16
9886;1;2;1;13.10.2017 16:16
9887;4;2;1;13.10.2017 16:16
9888;7;2;1;13.10.2017 16:16
9889;11;2;1;13.10.2017 16:16
9890;13;2;1;13.10.2017 16:16
9891;19;2;1;13.10.2017 16:16
9892;22;2;1;13.10.2017 16:16
9893;27;2;1;13.10.2017 16:16
9894;31;2;1;13.10.2017 16:16
9895;35;2;1;13.10.2017 16:16
9896;39;2;1;13.10.2017 16:16
9897;42;2;1;13.10.2017 16:16
9898;47;2;1;13.10.2017 16:16
9899;50;2;4;13.10.2017 16:16
9900;51;2;7;13.10.2017 16:16
9901;52;2;8;13.10.2017 16:16
9902;1;2;1;13.10.2017 16:18
9903;4;2;1;13.10.2017 16:18
9904;7;2;1;13.10.2017 16:18
9905;11;2;1;13.10.2017 16:18
9906;14;2;1;13.10.2017 16:18
9907;18;2;1;13.10.2017 16:18
9908;23;2;1;13.10.2017 16:18
9909;27;2;1;13.10.2017 16:18
9910;31;2;1;13.10.2017 16:18
9911;34;2;1;13.10.2017 16:18
9912;38;2;1;13.10.2017 16:18
9913;42;2;1;13.10.2017 16:18
9914;46;2;1;13.10.2017 16:18
9915;50;2;1;13.10.2017 16:18
9916;51;2;8;13.10.2017 16:18
9917;52;2;9;13.10.2017 16:18
9918;1;2;1;13.10.2017 16:19
9919;4;2;1;13.10.2017 16:19
9920;7;2;1;13.10.2017 16:19
9921;11;2;1;13.10.2017 16:19
9922;14;2;1;13.10.2017 16:19
9923;18;2;1;13.10.2017 16:19
9924;23;2;1;13.10.2017 16:19
9925;27;2;1;13.10.2017 16:19
9926;31;2;1;13.10.2017 16:19
9927;35;2;1;13.10.2017 16:19
9928;38;2;1;13.10.2017 16:19
9929;42;2;1;13.10.2017 16:19
9930;46;2;1;13.10.2017 16:19
9931;50;2;8;13.10.2017 16:19
9932;51;2;9;13.10.2017 16:19
9933;52;2;8;13.10.2017 16:19
9934;1;2;1;13.10.2017 16:20
9935;4;2;1;13.10.2017 16:20
9936;7;2;1;13.10.2017 16:20
9937;10;2;1;13.10.2017 16:20
9938;13;2;1;13.10.2017 16:20
9939;18;2;1;13.10.2017 16:20
9940;23;2;1;13.10.2017 16:20
9941;27;2;1;13.10.2017 16:20
9942;31;2;1;13.10.2017 16:20
9943;35;2;1;13.10.2017 16:20
9944;39;2;1;13.10.2017 16:20
9945;42;2;1;13.10.2017 16:20
9946;46;2;1;13.10.2017 16:20
9947;50;2;1;13.10.2017 16:20
9948;51;2;9;13.10.2017 16:20
9949;52;2;10;13.10.2017 16:20
9950;1;2;1;13.10.2017 16:20
9951;4;2;1;13.10.2017 16:20
9952;7;2;1;13.10.2017 16:20
9953;10;2;1;13.10.2017 16:20
9954;13;2;1;13.10.2017 16:20
9955;18;2;1;13.10.2017 16:20
9956;22;2;1;13.10.2017 16:20
9957;27;2;1;13.10.2017 16:20
9958;30;2;1;13.10.2017 16:20
9959;34;2;1;13.10.2017 16:20
9960;38;2;1;13.10.2017 16:20
9961;42;2;1;13.10.2017 16:20
9962;46;2;1;13.10.2017 16:20
9963;50;2;10;13.10.2017 16:20
9964;51;2;9;13.10.2017 16:20
9965;52;2;8;13.10.2017 16:20
9966;1;2;1;13.10.2017 16:20
9967;4;2;1;13.10.2017 16:20
9968;7;2;1;13.10.2017 16:20
9969;11;2;1;13.10.2017 16:20
9970;14;2;1;13.10.2017 16:20
9971;18;2;1;13.10.2017 16:20
9972;23;2;1;13.10.2017 16:20
9973;27;2;1;13.10.2017 16:20
9974;31;2;1;13.10.2017 16:20
9975;34;2;1;13.10.2017 16:20
9976;39;2;1;13.10.2017 16:20
9977;42;2;1;13.10.2017 16:20
9978;46;2;1;13.10.2017 16:20
9979;50;2;8;13.10.2017 16:20
9980;51;2;9;13.10.2017 16:20
9981;52;2;8;13.10.2017 16:20
9982;1;2;1;13.10.2017 16:20
9983;4;2;1;13.10.2017 16:20
9984;7;2;1;13.10.2017 16:20
9985;10;2;1;13.10.2017 16:20
9986;13;2;1;13.10.2017 16:20
9987;18;2;1;13.10.2017 16:20
9988;22;2;1;13.10.2017 16:20
9989;26;2;1;13.10.2017 16:20
9990;30;2;1;13.10.2017 16:20
9991;34;2;1;13.10.2017 16:20
9992;38;2;1;13.10.2017 16:20
9993;42;2;1;13.10.2017 16:20
9994;46;2;1;13.10.2017 16:20
9995;50;2;1;13.10.2017 16:20
9996;51;2;9;13.10.2017 16:20
9997;52;2;8;13.10.2017 16:20
9998;1;2;1;13.10.2017 16:20
9999;4;2;1;13.10.2017 16:20
10000;8;2;1;13.10.2017 16:20
10001;10;2;1;13.10.2017 16:20
10002;13;2;1;13.10.2017 16:20
10003;18;2;1;13.10.2017 16:20
10004;22;2;1;13.10.2017 16:20
10005;27;2;1;13.10.2017 16:20
10006;31;2;1;13.10.2017 16:20
10007;35;2;1;13.10.2017 16:20
10008;39;2;1;13.10.2017 16:20
10009;42;2;1;13.10.2017 16:20
10010;46;2;1;13.10.2017 16:20
10011;50;2;7;13.10.2017 16:20
10012;51;2;10;13.10.2017 16:20
10013;52;2;10;13.10.2017 16:20
10014;1;2;1;13.10.2017 16:20
10015;4;2;1;13.10.2017 16:20
10016;7;2;1;13.10.2017 16:20
10017;10;2;1;13.10.2017 16:20
10018;13;2;1;13.10.2017 16:20
10019;18;2;1;13.10.2017 16:20
10020;22;2;1;13.10.2017 16:20
10021;26;2;1;13.10.2017 16:20
10022;31;2;1;13.10.2017 16:20
10023;34;2;1;13.10.2017 16:20
10024;38;2;1;13.10.2017 16:20
10025;42;2;1;13.10.2017 16:20
10026;46;2;1;13.10.2017 16:20
10027;50;2;5;13.10.2017 16:20
10028;51;2;10;13.10.2017 16:20
10029;52;2;10;13.10.2017 16:20
10030;1;2;1;13.10.2017 16:20
10031;4;2;1;13.10.2017 16:20
10032;9;2;1;13.10.2017 16:20
10033;11;2;1;13.10.2017 16:20
10034;13;2;1;13.10.2017 16:20
10035;18;2;1;13.10.2017 16:20
10036;23;2;1;13.10.2017 16:20
10037;27;2;1;13.10.2017 16:20
10038;31;2;1;13.10.2017 16:20
10039;34;2;1;13.10.2017 16:20
10040;38;2;1;13.10.2017 16:20
10041;42;2;1;13.10.2017 16:20
10042;46;2;1;13.10.2017 16:20
10043;50;2;7;13.10.2017 16:20
10044;51;2;9;13.10.2017 16:20
10045;52;2;10;13.10.2017 16:20
10046;1;2;1;13.10.2017 16:20
10047;4;2;1;13.10.2017 16:20
10048;7;2;1;13.10.2017 16:20
10049;10;2;1;13.10.2017 16:20
10050;13;2;1;13.10.2017 16:20
10051;18;2;1;13.10.2017 16:20
10052;23;2;1;13.10.2017 16:20
10053;27;2;1;13.10.2017 16:20
10054;31;2;1;13.10.2017 16:20
10055;35;2;1;13.10.2017 16:20
10056;39;2;1;13.10.2017 16:20
10057;42;2;1;13.10.2017 16:20
10058;47;2;1;13.10.2017 16:20
10059;50;2;7;13.10.2017 16:20
10060;51;2;8;13.10.2017 16:20
10061;52;2;8;13.10.2017 16:20
10062;1;2;1;13.10.2017 16:20
10063;4;2;1;13.10.2017 16:20
10064;7;2;1;13.10.2017 16:20
10065;10;2;1;13.10.2017 16:20
10066;13;2;1;13.10.2017 16:20
10067;19;2;1;13.10.2017 16:20
10068;22;2;1;13.10.2017 16:20
10069;26;2;1;13.10.2017 16:20
10070;30;2;1;13.10.2017 16:20
10071;34;2;1;13.10.2017 16:20
10072;38;2;1;13.10.2017 16:20
10073;42;2;1;13.10.2017 16:20
10074;46;2;1;13.10.2017 16:20
10075;50;2;3;13.10.2017 16:20
10076;51;2;10;13.10.2017 16:20
10077;52;2;10;13.10.2017 16:20
10078;1;2;1;13.10.2017 16:28
10079;4;2;1;13.10.2017 16:28
10080;7;2;1;13.10.2017 16:28
10081;10;2;1;13.10.2017 16:28
10082;14;2;1;13.10.2017 16:28
10083;18;2;1;13.10.2017 16:28
10084;23;2;1;13.10.2017 16:28
10085;27;2;1;13.10.2017 16:28
10086;31;2;1;13.10.2017 16:28
10087;35;2;1;13.10.2017 16:28
10088;39;2;1;13.10.2017 16:28
10089;43;2;1;13.10.2017 16:28
10090;46;2;1;13.10.2017 16:28
10091;50;2;8;13.10.2017 16:28
10092;51;2;9;13.10.2017 16:28
10093;52;2;8;13.10.2017 16:28
10094;1;2;1;25.10.2017 14:51
10095;4;2;1;25.10.2017 14:51
10096;7;2;1;25.10.2017 14:51
10097;11;2;1;25.10.2017 14:51
10098;14;2;1;25.10.2017 14:51
10099;18;2;1;25.10.2017 14:51
10100;22;2;1;25.10.2017 14:51
10101;27;2;1;25.10.2017 14:51
10102;30;2;1;25.10.2017 14:51
10103;34;2;1;25.10.2017 14:51
10104;39;2;1;25.10.2017 14:51
10105;42;2;1;25.10.2017 14:51
10106;46;2;1;25.10.2017 14:51
10107;50;2;2;25.10.2017 14:51
10108;51;2;9;25.10.2017 14:51
10109;52;2;10;25.10.2017 14:51
10110;1;2;1;25.10.2017 14:51
10111;4;2;1;25.10.2017 14:51
10112;7;2;1;25.10.2017 14:51
10113;10;2;1;25.10.2017 14:51
10114;14;2;1;25.10.2017 14:51
10115;19;2;1;25.10.2017 14:51
10116;22;2;1;25.10.2017 14:51
10117;27;2;1;25.10.2017 14:51
10118;31;2;1;25.10.2017 14:51
10119;34;2;1;25.10.2017 14:51
10120;38;2;1;25.10.2017 14:51
10121;42;2;1;25.10.2017 14:51
10122;46;2;1;25.10.2017 14:51
10123;50;2;1;25.10.2017 14:51
10124;51;2;8;25.10.2017 14:51
10125;52;2;8;25.10.2017 14:51
10126;2;2;1;25.10.2017 14:52
10127;4;2;1;25.10.2017 14:52
10128;8;2;1;25.10.2017 14:52
10129;10;2;1;25.10.2017 14:52
10130;13;2;1;25.10.2017 14:52
10131;18;2;1;25.10.2017 14:52
10132;23;2;1;25.10.2017 14:52
10133;27;2;1;25.10.2017 14:52
10134;31;2;1;25.10.2017 14:52
10135;35;2;1;25.10.2017 14:52
10136;39;2;1;25.10.2017 14:52
10137;42;2;1;25.10.2017 14:52
10138;46;2;1;25.10.2017 14:52
10139;50;2;3;25.10.2017 14:52
10140;51;2;7;25.10.2017 14:52
10141;52;2;7;25.10.2017 14:52
10142;1;2;1;25.10.2017 14:56
10143;4;2;1;25.10.2017 14:56
10144;7;2;1;25.10.2017 14:56
10145;11;2;1;25.10.2017 14:56
10146;14;2;1;25.10.2017 14:56
10147;19;2;1;25.10.2017 14:56
10148;23;2;1;25.10.2017 14:56
10149;26;2;1;25.10.2017 14:56
10150;31;2;1;25.10.2017 14:56
10151;35;2;1;25.10.2017 14:56
10152;39;2;1;25.10.2017 14:56
10153;42;2;1;25.10.2017 14:56
10154;46;2;1;25.10.2017 14:56
10155;50;2;5;25.10.2017 14:56
10156;51;2;7;25.10.2017 14:56
10157;52;2;8;25.10.2017 14:56
10158;3;2;1;25.10.2017 15:00
10159;4;2;1;25.10.2017 15:00
10160;7;2;1;25.10.2017 15:00
10161;10;2;1;25.10.2017 15:00
10162;13;2;1;25.10.2017 15:00
10163;18;2;1;25.10.2017 15:00
10164;23;2;1;25.10.2017 15:00
10165;27;2;1;25.10.2017 15:00
10166;30;2;1;25.10.2017 15:00
10167;34;2;1;25.10.2017 15:00
10168;38;2;1;25.10.2017 15:00
10169;42;2;1;25.10.2017 15:00
10170;46;2;1;25.10.2017 15:00
10171;50;2;10;25.10.2017 15:00
10172;51;2;8;25.10.2017 15:00
10173;52;2;10;25.10.2017 15:00
10174;1;2;1;25.10.2017 15:01
10175;4;2;1;25.10.2017 15:01
10176;7;2;1;25.10.2017 15:01
10177;11;2;1;25.10.2017 15:01
10178;13;2;1;25.10.2017 15:01
10179;18;2;1;25.10.2017 15:01
10180;23;2;1;25.10.2017 15:01
10181;27;2;1;25.10.2017 15:01
10182;31;2;1;25.10.2017 15:01
10183;35;2;1;25.10.2017 15:01
10184;38;2;1;25.10.2017 15:01
10185;42;2;1;25.10.2017 15:01
10186;47;2;1;25.10.2017 15:01
10187;50;2;5;25.10.2017 15:01
10188;51;2;7;25.10.2017 15:01
10189;52;2;8;25.10.2017 15:01
10190;2;2;1;25.10.2017 15:01
10191;4;2;1;25.10.2017 15:01
10192;7;2;1;25.10.2017 15:01
10193;12;2;1;25.10.2017 15:01
10194;13;2;1;25.10.2017 15:01
10195;18;2;1;25.10.2017 15:01
10196;22;2;1;25.10.2017 15:01
10197;27;2;1;25.10.2017 15:01
10198;31;2;1;25.10.2017 15:01
10199;34;2;1;25.10.2017 15:01
10200;38;2;1;25.10.2017 15:01
10201;42;2;1;25.10.2017 15:01
10202;46;2;1;25.10.2017 15:01
10203;50;2;5;25.10.2017 15:01
10204;51;2;5;25.10.2017 15:01
10205;52;2;5;25.10.2017 15:01
10206;1;2;1;25.10.2017 15:02
10207;4;2;1;25.10.2017 15:02
10208;7;2;1;25.10.2017 15:02
10209;11;2;1;25.10.2017 15:02
10210;13;2;1;25.10.2017 15:02
10211;18;2;1;25.10.2017 15:02
10212;22;2;1;25.10.2017 15:02
10213;27;2;1;25.10.2017 15:02
10214;32;2;1;25.10.2017 15:02
10215;35;2;1;25.10.2017 15:02
10216;38;2;1;25.10.2017 15:02
10217;43;2;1;25.10.2017 15:02
10218;47;2;1;25.10.2017 15:02
10219;50;2;8;25.10.2017 15:02
10220;51;2;8;25.10.2017 15:02
10221;52;2;8;25.10.2017 15:02
10222;1;2;1;25.10.2017 15:02
10223;4;2;1;25.10.2017 15:02
10224;7;2;1;25.10.2017 15:02
10225;11;2;1;25.10.2017 15:02
10226;14;2;1;25.10.2017 15:02
10227;18;2;1;25.10.2017 15:02
10228;22;2;1;25.10.2017 15:02
10229;27;2;1;25.10.2017 15:02
10230;31;2;1;25.10.2017 15:02
10231;35;2;1;25.10.2017 15:02
10232;39;2;1;25.10.2017 15:02
10233;42;2;1;25.10.2017 15:02
10234;47;2;1;25.10.2017 15:02
10235;50;2;5;25.10.2017 15:02
10236;51;2;5;25.10.2017 15:02
10237;52;2;8;25.10.2017 15:02
10238;2;2;1;25.10.2017 15:02
10239;4;2;1;25.10.2017 15:02
10240;7;2;1;25.10.2017 15:02
10241;10;2;1;25.10.2017 15:02
10242;14;2;1;25.10.2017 15:02
10243;18;2;1;25.10.2017 15:02
10244;22;2;1;25.10.2017 15:02
10245;26;2;1;25.10.2017 15:02
10246;30;2;1;25.10.2017 15:02
10247;35;2;1;25.10.2017 15:02
10248;39;2;1;25.10.2017 15:02
10249;42;2;1;25.10.2017 15:02
10250;46;2;1;25.10.2017 15:02
10251;50;2;2;25.10.2017 15:02
10252;51;2;6;25.10.2017 15:02
10253;52;2;6;25.10.2017 15:02
10254;1;2;1;25.10.2017 15:02
10255;5;2;1;25.10.2017 15:02
10256;7;2;1;25.10.2017 15:02
10257;10;2;1;25.10.2017 15:02
10258;14;2;1;25.10.2017 15:02
10259;18;2;1;25.10.2017 15:02
10260;23;2;1;25.10.2017 15:02
10261;27;2;1;25.10.2017 15:02
10262;31;2;1;25.10.2017 15:02
10263;35;2;1;25.10.2017 15:02
10264;39;2;1;25.10.2017 15:02
10265;42;2;1;25.10.2017 15:02
10266;46;2;1;25.10.2017 15:02
10267;50;2;7;25.10.2017 15:02
10268;51;2;9;25.10.2017 15:02
10269;52;2;9;25.10.2017 15:02
10270;1;2;1;25.10.2017 15:04
10271;4;2;1;25.10.2017 15:04
10272;7;2;1;25.10.2017 15:04
10273;11;2;1;25.10.2017 15:04
10274;14;2;1;25.10.2017 15:04
10275;19;2;1;25.10.2017 15:04
10276;22;2;1;25.10.2017 15:04
10277;27;2;1;25.10.2017 15:04
10278;31;2;1;25.10.2017 15:04
10279;35;2;1;25.10.2017 15:04
10280;38;2;1;25.10.2017 15:04
10281;42;2;1;25.10.2017 15:04
10282;46;2;1;25.10.2017 15:04
10283;50;2;7;25.10.2017 15:04
10284;51;2;7;25.10.2017 15:04
10285;52;2;7;25.10.2017 15:04
10286;1;2;1;25.10.2017 15:05
10287;4;2;1;25.10.2017 15:05
10288;7;2;1;25.10.2017 15:05
10289;11;2;1;25.10.2017 15:05
10290;14;2;1;25.10.2017 15:05
10291;19;2;1;25.10.2017 15:05
10292;23;2;1;25.10.2017 15:05
10293;26;2;1;25.10.2017 15:05
10294;31;2;1;25.10.2017 15:05
10295;35;2;1;25.10.2017 15:05
10296;39;2;1;25.10.2017 15:05
10297;42;2;1;25.10.2017 15:05
10298;47;2;1;25.10.2017 15:05
10299;50;2;1;25.10.2017 15:05
10300;51;2;8;25.10.2017 15:05
10301;52;2;10;25.10.2017 15:05
10302;1;2;1;25.10.2017 15:05
10303;4;2;1;25.10.2017 15:05
10304;7;2;1;25.10.2017 15:05
10305;10;2;1;25.10.2017 15:05
10306;13;2;1;25.10.2017 15:05
10307;18;2;1;25.10.2017 15:05
10308;23;2;1;25.10.2017 15:05
10309;28;2;1;25.10.2017 15:05
10310;32;2;1;25.10.2017 15:05
10311;34;2;1;25.10.2017 15:05
10312;39;2;1;25.10.2017 15:05
10313;42;2;1;25.10.2017 15:05
10314;46;2;1;25.10.2017 15:05
10315;50;2;8;25.10.2017 15:05
10316;51;2;9;25.10.2017 15:05
10317;52;2;9;25.10.2017 15:05
10318;2;2;1;25.10.2017 15:07
10319;4;2;1;25.10.2017 15:07
10320;7;2;1;25.10.2017 15:07
10321;11;2;1;25.10.2017 15:07
10322;14;2;1;25.10.2017 15:07
10323;18;2;1;25.10.2017 15:07
10324;23;2;1;25.10.2017 15:07
10325;26;2;1;25.10.2017 15:07
10326;31;2;1;25.10.2017 15:07
10327;34;2;1;25.10.2017 15:07
10328;39;2;1;25.10.2017 15:07
10329;42;2;1;25.10.2017 15:07
10330;47;2;1;25.10.2017 15:07
10331;50;2;1;25.10.2017 15:07
10332;51;2;8;25.10.2017 15:07
10333;52;2;9;25.10.2017 15:07
10334;3;2;1;25.10.2017 15:10
10335;5;2;1;25.10.2017 15:10
10336;7;2;1;25.10.2017 15:10
10337;11;2;1;25.10.2017 15:10
10338;15;2;1;25.10.2017 15:10
10339;18;2;1;25.10.2017 15:10
10340;23;2;1;25.10.2017 15:10
10341;28;2;1;25.10.2017 15:10
10342;32;2;1;25.10.2017 15:10
10343;36;2;1;25.10.2017 15:10
10344;39;2;1;25.10.2017 15:10
10345;43;2;1;25.10.2017 15:10
10346;48;2;1;25.10.2017 15:10
10347;50;2;1;25.10.2017 15:10
10348;51;2;5;25.10.2017 15:10
10349;52;2;5;25.10.2017 15:10
10350;1;5;1;27.10.2017 10:52
10351;4;5;1;27.10.2017 10:52
10352;9;5;1;27.10.2017 10:52
10353;12;5;1;27.10.2017 10:52
10354;13;5;1;27.10.2017 10:52
10355;18;5;1;27.10.2017 10:52
10356;23;5;1;27.10.2017 10:52
10357;27;5;1;27.10.2017 10:52
10358;31;5;1;27.10.2017 10:52
10359;34;5;1;27.10.2017 10:52
10360;38;5;1;27.10.2017 10:52
10361;42;5;1;27.10.2017 10:52
10362;49;5;1;27.10.2017 10:52
10363;50;5;3;27.10.2017 10:52
10364;51;5;1;27.10.2017 10:52
10365;52;5;10;27.10.2017 10:52
10366;1;5;1;27.10.2017 14:58
10367;4;5;1;27.10.2017 14:58
10368;9;5;1;27.10.2017 14:58
10369;11;5;1;27.10.2017 14:58
10370;13;5;1;27.10.2017 14:58
10371;18;5;1;27.10.2017 14:58
10372;23;5;1;27.10.2017 14:58
10373;28;5;1;27.10.2017 14:58
10374;31;5;1;27.10.2017 14:58
10375;34;5;1;27.10.2017 14:58
10376;38;5;1;27.10.2017 14:58
10377;42;5;1;27.10.2017 14:58
10378;47;5;1;27.10.2017 14:58
10379;50;5;1;27.10.2017 14:58
10380;51;5;10;27.10.2017 14:58
10381;52;5;10;27.10.2017 14:58
10382;1;5;1;27.10.2017 14:59
10383;4;5;1;27.10.2017 14:59
10384;7;5;1;27.10.2017 14:59
10385;10;5;1;27.10.2017 14:59
10386;14;5;1;27.10.2017 14:59
10387;18;5;1;27.10.2017 14:59
10388;22;5;1;27.10.2017 14:59
10389;27;5;1;27.10.2017 14:59
10390;31;5;1;27.10.2017 14:59
10391;35;5;1;27.10.2017 14:59
10392;38;5;1;27.10.2017 14:59
10393;42;5;1;27.10.2017 14:59
10394;46;5;1;27.10.2017 14:59
10395;50;5;8;27.10.2017 14:59
10396;51;5;9;27.10.2017 14:59
10397;52;5;10;27.10.2017 14:59
10398;1;5;1;27.10.2017 14:59
10399;4;5;1;27.10.2017 14:59
10400;9;5;1;27.10.2017 14:59
10401;11;5;1;27.10.2017 14:59
10402;14;5;1;27.10.2017 14:59
10403;18;5;1;27.10.2017 14:59
10404;24;5;1;27.10.2017 14:59
10405;27;5;1;27.10.2017 14:59
10406;31;5;1;27.10.2017 14:59
10407;36;5;1;27.10.2017 14:59
10408;38;5;1;27.10.2017 14:59
10409;42;5;1;27.10.2017 14:59
10410;47;5;1;27.10.2017 14:59
10411;50;5;10;27.10.2017 14:59
10412;51;5;5;27.10.2017 14:59
10413;52;5;8;27.10.2017 14:59
10414;1;5;1;27.10.2017 14:59
10415;4;5;1;27.10.2017 14:59
10416;7;5;1;27.10.2017 14:59
10417;10;5;1;27.10.2017 14:59
10418;13;5;1;27.10.2017 14:59
10419;18;5;1;27.10.2017 14:59
10420;22;5;1;27.10.2017 14:59
